filename,label
E_0004590306,spoof
E_0000849674,spoof
E_0002692194,spoof
E_0000758325,spoof
E_0002715888,spoof
E_0008592598,spoof
E_0007285464,spoof
E_0005583266,spoof
E_0000649306,bonafide
E_0000786690,bonafide
E_0007228550,bonafide
E_0001783482,spoof
E_0002005091,spoof
E_0008626797,spoof
E_0000633815,spoof
E_0006455200,spoof
E_0004788241,spoof
E_0001986294,spoof
E_0007423239,spoof
E_0000766697,spoof
E_0004663328,spoof
E_0002701311,spoof
E_0008673116,spoof
E_0003906558,spoof
E_0007097406,spoof
E_0007597444,spoof
E_0004451847,spoof
E_0007609268,spoof
E_0003542208,spoof
E_0003257866,bonafide
E_0003844904,spoof
E_0003106546,spoof
E_0001271367,spoof
E_0001109979,spoof
E_0007691785,spoof
E_0002550003,spoof
E_0004645919,spoof
E_0007243628,spoof
E_0003918271,spoof
E_0004151120,spoof
E_0004729262,spoof
E_0005753589,spoof
E_0005331583,spoof
E_0009654175,spoof
E_0005844679,spoof
E_0000528526,spoof
E_0008901615,spoof
E_0009941659,spoof
E_0001264055,bonafide
E_0007781963,bonafide
E_0004200690,bonafide
E_0000482768,spoof
E_0008550845,spoof
E_0005532265,bonafide
E_0003597306,spoof
E_0005311384,spoof
E_0009569784,spoof
E_0002802833,spoof
E_0004764821,spoof
E_0001633699,spoof
E_0007144574,spoof
E_0004953631,spoof
E_0001376573,spoof
E_0002606011,spoof
E_0004296535,spoof
E_0000026879,spoof
E_0007946668,spoof
E_0001764694,bonafide
E_0001093111,spoof
E_0004402969,spoof
E_0004597936,spoof
E_0009388391,bonafide
E_0009046745,spoof
E_0001108805,bonafide
E_0001109317,spoof
E_0009365932,spoof
E_0007824396,spoof
E_0006998940,spoof
E_0008225917,spoof
E_0000424687,bonafide
E_0006009203,spoof
E_0003115606,spoof
E_0009253841,bonafide
E_0000495936,spoof
E_0009048297,spoof
E_0006648729,spoof
E_0009941254,spoof
E_0002655683,spoof
E_0008564360,spoof
E_0008063124,bonafide
E_0006866954,spoof
E_0008691658,spoof
E_0005948278,spoof
E_0007241572,spoof
E_0006929726,spoof
E_0000170450,spoof
E_0008442517,spoof
E_0008196806,spoof
E_0005710740,spoof
E_0007209595,spoof
E_0002998927,spoof
E_0000843536,spoof
E_0007762254,spoof
E_0004365776,bonafide
E_0006253206,spoof
E_0006131197,spoof
E_0008209341,spoof
E_0007358702,spoof
E_0004293979,spoof
E_0003960893,spoof
E_0006160403,spoof
E_0006560474,spoof
E_0003156383,spoof
E_0008157605,spoof
E_0002428317,spoof
E_0008711796,spoof
E_0000328657,spoof
E_0000569249,bonafide
E_0007686625,spoof
E_0008813869,spoof
E_0004099996,spoof
E_0005780782,spoof
E_0006644195,spoof
E_0002600607,spoof
E_0007743651,spoof
E_0001089716,spoof
E_0001933427,spoof
E_0005735766,spoof
E_0009136077,spoof
E_0005869132,spoof
E_0003950422,spoof
E_0001981058,spoof
E_0009947909,spoof
E_0004337688,bonafide
E_0002662901,spoof
E_0004275090,spoof
E_0009553435,spoof
E_0000950768,spoof
E_0008164296,spoof
E_0007345800,spoof
E_0008426371,bonafide
E_0008760514,spoof
E_0007010579,bonafide
E_0005635207,spoof
E_0000362874,spoof
E_0003862736,spoof
E_0007392260,bonafide
E_0004176256,spoof
E_0003691104,spoof
E_0001503325,bonafide
E_0007834057,spoof
E_0005678031,spoof
E_0007169806,spoof
E_0004521250,spoof
E_0008542341,spoof
E_0004655335,spoof
E_0006531588,spoof
E_0002132302,spoof
E_0003371476,spoof
E_0004566163,spoof
E_0009935706,spoof
E_0009220514,spoof
E_0000334553,spoof
E_0005284271,spoof
E_0008105973,spoof
E_0006406788,spoof
E_0001871090,spoof
E_0009861626,spoof
E_0007215295,spoof
E_0004530924,spoof
E_0004915610,spoof
E_0000590766,spoof
E_0004479662,spoof
E_0001182694,bonafide
E_0005874108,spoof
E_0005500370,spoof
E_0003703461,bonafide
E_0004932803,spoof
E_0007954399,spoof
E_0008362548,spoof
E_0007598460,spoof
E_0008686687,spoof
E_0003684996,spoof
E_0006759155,spoof
E_0005941172,spoof
E_0004793258,spoof
E_0002132325,spoof
E_0005948116,bonafide
E_0007909466,spoof
E_0008807379,spoof
E_0004095400,spoof
E_0004955763,spoof
E_0008273797,bonafide
E_0007884144,bonafide
E_0005645523,spoof
E_0005569737,spoof
E_0005008134,spoof
E_0006681243,spoof
E_0009789638,bonafide
E_0005727277,bonafide
E_0001631007,spoof
E_0007012563,spoof
E_0005988223,spoof
E_0007375411,spoof
E_0001816600,spoof
E_0001372415,spoof
E_0000068185,bonafide
E_0008329790,spoof
E_0005269455,spoof
E_0009951641,spoof
E_0005913141,bonafide
E_0003704913,spoof
E_0007022116,bonafide
E_0006778991,spoof
E_0006229492,spoof
E_0000638295,spoof
E_0000627416,spoof
E_0008129356,bonafide
E_0001227260,spoof
E_0007998944,spoof
E_0005966877,bonafide
E_0006599755,spoof
E_0000786341,spoof
E_0006152519,spoof
E_0003366243,bonafide
E_0008405593,bonafide
E_0007143534,bonafide
E_0000301122,bonafide
E_0004807698,spoof
E_0005744895,spoof
E_0002397345,spoof
E_0004141062,bonafide
E_0008025962,bonafide
E_0001632345,spoof
E_0004911218,bonafide
E_0005279805,spoof
E_0000886441,spoof
E_0000053093,spoof
E_0002591125,bonafide
E_0003375022,spoof
E_0002498135,spoof
E_0008745696,spoof
E_0008098304,spoof
E_0003491379,spoof
E_0000000995,bonafide
E_0003803625,spoof
E_0005757462,spoof
E_0003448965,spoof
E_0003582539,bonafide
E_0007848735,bonafide
E_0004744279,spoof
E_0002621324,spoof
E_0000087575,spoof
E_0005278165,spoof
E_0003611445,spoof
E_0001875644,spoof
E_0001364912,spoof
E_0001527335,spoof
E_0003204450,spoof
E_0002308983,spoof
E_0006695410,bonafide
E_0005849547,spoof
E_0008307228,bonafide
E_0002775061,spoof
E_0007863910,spoof
E_0005082956,spoof
E_0008122637,spoof
E_0005042950,bonafide
E_0008537092,spoof
E_0008830907,spoof
E_0000405530,spoof
E_0003478511,spoof
E_0006892737,spoof
E_0003169744,spoof
E_0008509404,spoof
E_0006740856,spoof
E_0001898073,bonafide
E_0006155003,spoof
E_0007029077,spoof
E_0009747975,bonafide
E_0000587290,spoof
E_0003435860,bonafide
E_0009498302,bonafide
E_0006926782,spoof
E_0008320184,spoof
E_0003748972,spoof
E_0009902030,spoof
E_0005746175,spoof
E_0001528683,spoof
E_0005824102,spoof
E_0007683733,spoof
E_0007273088,spoof
E_0001779319,spoof
E_0008010532,spoof
E_0003700157,spoof
E_0007779483,spoof
E_0005152804,spoof
E_0006115824,bonafide
E_0002148370,bonafide
E_0005388992,spoof
E_0006145002,bonafide
E_0002454236,spoof
E_0008430177,spoof
E_0002009042,spoof
E_0001844368,bonafide
E_0002694848,spoof
E_0001782165,spoof
E_0007760445,spoof
E_0001745047,spoof
E_0002764040,bonafide
E_0007720074,spoof
E_0005348765,spoof
E_0004407551,spoof
E_0009696370,spoof
E_0006911487,spoof
E_0008243784,spoof
E_0004630830,spoof
E_0008571253,bonafide
E_0008602379,spoof
E_0001645939,spoof
E_0005012141,bonafide
E_0008799203,spoof
E_0007102633,spoof
E_0005344743,spoof
E_0006350285,spoof
E_0000927260,spoof
E_0002007920,bonafide
E_0007961113,spoof
E_0008633064,spoof
E_0006526603,spoof
E_0005463463,spoof
E_0000313132,spoof
E_0004985322,spoof
E_0004033785,spoof
E_0004214450,spoof
E_0009445384,bonafide
E_0008076701,spoof
E_0000783455,spoof
E_0005396824,spoof
E_0003703194,bonafide
E_0003694602,spoof
E_0005988378,spoof
E_0001393512,spoof
E_0003723471,spoof
E_0008612371,spoof
E_0004881896,spoof
E_0009111045,spoof
E_0002997168,spoof
E_0005974983,spoof
E_0001457697,spoof
E_0007496410,spoof
E_0006409639,spoof
E_0009999778,bonafide
E_0007270081,spoof
E_0006231410,spoof
E_0006593030,spoof
E_0002966933,spoof
E_0000820449,spoof
E_0001592563,spoof
E_0006146838,spoof
E_0003262770,spoof
E_0008809248,spoof
E_0001001582,spoof
E_0002740237,bonafide
E_0005687255,bonafide
E_0004887365,bonafide
E_0005103951,spoof
E_0002663133,bonafide
E_0005146274,spoof
E_0000759115,spoof
E_0003650060,spoof
E_0002182583,bonafide
E_0000280678,spoof
E_0007057590,spoof
E_0002325789,bonafide
E_0005919104,spoof
E_0009430092,bonafide
E_0003370880,spoof
E_0002212224,spoof
E_0001529264,spoof
E_0005903396,spoof
E_0000471813,spoof
E_0009516332,bonafide
E_0005031702,bonafide
E_0003485434,spoof
E_0000306005,spoof
E_0001919860,spoof
E_0009824432,spoof
E_0009546223,spoof
E_0001680939,spoof
E_0004890325,spoof
E_0008005170,spoof
E_0009276024,spoof
E_0002765584,spoof
E_0007191688,spoof
E_0001783158,bonafide
E_0009399768,spoof
E_0007122125,spoof
E_0004396351,spoof
E_0006195131,spoof
E_0003922871,spoof
E_0006424759,spoof
E_0008962977,spoof
E_0004121021,spoof
E_0002952105,bonafide
E_0004048228,spoof
E_0007264180,bonafide
E_0008973442,spoof
E_0002245917,spoof
E_0006736438,spoof
E_0000602711,bonafide
E_0000856824,spoof
E_0007775385,spoof
E_0008334073,spoof
E_0009173284,spoof
E_0000078941,spoof
E_0008234923,spoof
E_0008404281,spoof
E_0009945389,bonafide
E_0005021715,spoof
E_0000297330,spoof
E_0000955388,spoof
E_0000269511,spoof
E_0003245892,spoof
E_0001688590,spoof
E_0007109131,spoof
E_0001834616,spoof
E_0001561027,spoof
E_0008953490,spoof
E_0003144502,spoof
E_0007972849,spoof
E_0006498617,bonafide
E_0001934589,bonafide
E_0001755312,spoof
E_0009503351,spoof
E_0006438635,spoof
E_0005755167,spoof
E_0001306043,spoof
E_0001194490,spoof
E_0002903392,spoof
E_0008677805,spoof
E_0008007817,bonafide
E_0009715498,spoof
E_0006733886,bonafide
E_0009481768,spoof
E_0004060803,spoof
E_0000724317,spoof
E_0007606422,spoof
E_0005135515,bonafide
E_0002921862,spoof
E_0000192781,spoof
E_0003902573,spoof
E_0009888390,bonafide
E_0005567252,spoof
E_0006044033,bonafide
E_0003544468,spoof
E_0004000869,spoof
E_0004688223,spoof
E_0002368882,spoof
E_0007191713,spoof
E_0009717877,bonafide
E_0007589027,spoof
E_0007719512,spoof
E_0007910212,bonafide
E_0001717258,spoof
E_0006965344,spoof
E_0000045771,spoof
E_0001791417,spoof
E_0007142761,spoof
E_0006998156,spoof
E_0005427474,bonafide
E_0001081652,spoof
E_0002638356,spoof
E_0006764142,spoof
E_0005157990,spoof
E_0002581448,spoof
E_0005251446,spoof
E_0004503053,spoof
E_0005465738,spoof
E_0007988659,spoof
E_0008457797,spoof
E_0008772743,spoof
E_0008471857,spoof
E_0005714445,spoof
E_0004848993,spoof
E_0001096197,spoof
E_0004731771,spoof
E_0005488561,spoof
E_0000052486,spoof
E_0009430707,spoof
E_0006266213,spoof
E_0005169572,spoof
E_0000475223,spoof
E_0006390441,bonafide
E_0007711792,spoof
E_0007011936,spoof
E_0002653334,spoof
E_0008556669,spoof
E_0003762159,spoof
E_0005558386,spoof
E_0002199154,bonafide
E_0004705371,spoof
E_0006910733,spoof
E_0001502794,spoof
E_0008549278,spoof
E_0004274949,spoof
E_0003346677,spoof
E_0000509599,spoof
E_0004542826,spoof
E_0005769262,spoof
E_0006683616,spoof
E_0006393555,spoof
E_0008710135,spoof
E_0009384186,bonafide
E_0009348817,spoof
E_0004682237,spoof
E_0002911828,spoof
E_0004240897,spoof
E_0009239157,bonafide
E_0001060713,spoof
E_0005248605,spoof
E_0008353091,spoof
E_0004934849,spoof
E_0003769877,bonafide
E_0006089910,spoof
E_0009957624,spoof
E_0003444669,spoof
E_0005316296,spoof
E_0002385254,spoof
E_0005163765,bonafide
E_0001495543,spoof
E_0002731312,spoof
E_0002509797,spoof
E_0005253783,spoof
E_0003398612,spoof
E_0000899490,spoof
E_0008460846,spoof
E_0007854967,spoof
E_0000326839,bonafide
E_0007623142,spoof
E_0004832224,spoof
E_0001448513,spoof
E_0008797272,spoof
E_0005833957,spoof
E_0008436108,spoof
E_0009441188,spoof
E_0002450947,spoof
E_0005845368,spoof
E_0003884910,spoof
E_0003816673,spoof
E_0006929344,spoof
E_0004239218,spoof
E_0008381768,spoof
E_0003335890,bonafide
E_0000838289,bonafide
E_0004624454,spoof
E_0004518343,spoof
E_0007591433,bonafide
E_0006476784,spoof
E_0005958118,bonafide
E_0005905267,spoof
E_0009311446,spoof
E_0006482824,bonafide
E_0004206250,spoof
E_0002502294,spoof
E_0001430023,spoof
E_0008813393,spoof
E_0007155890,spoof
E_0009042215,spoof
E_0005401220,bonafide
E_0006499590,bonafide
E_0008556299,spoof
E_0005671036,spoof
E_0006164545,spoof
E_0000703213,spoof
E_0008671643,spoof
E_0000605063,bonafide
E_0004788864,bonafide
E_0002887616,spoof
E_0005555675,spoof
E_0009057403,bonafide
E_0000536570,spoof
E_0000395445,bonafide
E_0002108173,spoof
E_0005858024,spoof
E_0006878676,spoof
E_0007945163,spoof
E_0003690250,bonafide
E_0002803984,spoof
E_0005988129,spoof
E_0009805375,spoof
E_0000407571,spoof
E_0007708980,bonafide
E_0003068049,bonafide
E_0003597062,spoof
E_0000485500,spoof
E_0004328125,spoof
E_0001678125,bonafide
E_0000792555,bonafide
E_0008080112,spoof
E_0009306597,spoof
E_0003134363,spoof
E_0004656379,spoof
E_0009669996,spoof
E_0004280360,spoof
E_0004831015,spoof
E_0007408944,spoof
E_0003376001,spoof
E_0003138206,spoof
E_0007222321,spoof
E_0007608973,spoof
E_0001857566,spoof
E_0004794400,spoof
E_0001723309,spoof
E_0008007820,spoof
E_0007794562,spoof
E_0005442147,spoof
E_0008887450,spoof
E_0001663796,spoof
E_0003855367,spoof
E_0004691506,bonafide
E_0000160129,spoof
E_0007256279,spoof
E_0005628299,bonafide
E_0002996305,spoof
E_0001092827,spoof
E_0001659328,spoof
E_0006615355,spoof
E_0003588039,spoof
E_0003060304,spoof
E_0008477696,spoof
E_0004615283,spoof
E_0002195535,bonafide
E_0006129483,bonafide
E_0002775379,spoof
E_0004955451,bonafide
E_0003323732,spoof
E_0005745788,spoof
E_0003012989,bonafide
E_0002081615,spoof
E_0008989955,spoof
E_0002622009,spoof
E_0004297156,spoof
E_0008505377,spoof
E_0008676704,bonafide
E_0000151138,spoof
E_0002143862,spoof
E_0001371872,spoof
E_0008815537,spoof
E_0006247397,spoof
E_0001851994,bonafide
E_0002441561,spoof
E_0000167095,spoof
E_0003938314,spoof
E_0000419085,bonafide
E_0009011205,spoof
E_0006474531,spoof
E_0002976494,spoof
E_0008019153,spoof
E_0008567483,bonafide
E_0009530159,spoof
E_0003173291,spoof
E_0003042540,spoof
E_0008359907,bonafide
E_0008622880,spoof
E_0006145156,bonafide
E_0004548374,spoof
E_0008646726,spoof
E_0005788958,spoof
E_0001015809,bonafide
E_0009206906,spoof
E_0008429295,spoof
E_0006023939,spoof
E_0005129627,spoof
E_0008887518,spoof
E_0002862520,spoof
E_0000536201,spoof
E_0009249297,spoof
E_0002312103,spoof
E_0002190553,spoof
E_0008254560,spoof
E_0000875252,spoof
E_0003185844,spoof
E_0009031758,spoof
E_0009048903,spoof
E_0005500322,bonafide
E_0001286619,spoof
E_0006525562,spoof
E_0004342053,spoof
E_0003074271,spoof
E_0009853265,spoof
E_0000822286,bonafide
E_0007666575,bonafide
E_0006624281,spoof
E_0000599871,spoof
E_0002362731,spoof
E_0000556299,spoof
E_0008568859,spoof
E_0003727808,spoof
E_0003028816,spoof
E_0006706666,spoof
E_0004493849,spoof
E_0007022974,spoof
E_0002192916,spoof
E_0001047958,spoof
E_0007101286,spoof
E_0006942721,spoof
E_0002085836,spoof
E_0005719084,spoof
E_0006520345,bonafide
E_0009902040,spoof
E_0005653814,spoof
E_0009382666,spoof
E_0006192536,spoof
E_0009177267,spoof
E_0006150116,spoof
E_0009263628,bonafide
E_0002268421,bonafide
E_0002332415,spoof
E_0007719395,spoof
E_0008063538,spoof
E_0006126874,bonafide
E_0000565511,spoof
E_0009826587,spoof
E_0002700729,spoof
E_0009559483,spoof
E_0000703715,spoof
E_0001111267,spoof
E_0008733123,spoof
E_0009447318,spoof
E_0006153337,bonafide
E_0007917999,bonafide
E_0006138630,spoof
E_0002768044,spoof
E_0002118074,spoof
E_0008331451,spoof
E_0001150809,spoof
E_0004861562,spoof
E_0008034149,spoof
E_0002843688,bonafide
E_0002465297,bonafide
E_0004507526,spoof
E_0005709749,spoof
E_0002954064,spoof
E_0001968033,spoof
E_0001090489,spoof
E_0001594680,spoof
E_0002610608,spoof
E_0004594760,spoof
E_0006438237,spoof
E_0000485043,spoof
E_0006627958,spoof
E_0008730546,spoof
E_0007868494,spoof
E_0001671040,bonafide
E_0005253099,spoof
E_0005141780,spoof
E_0006735846,spoof
E_0002462332,spoof
E_0000169239,spoof
E_0003628842,spoof
E_0004743109,bonafide
E_0000394836,spoof
E_0006268774,bonafide
E_0007720967,spoof
E_0007275858,spoof
E_0002527221,spoof
E_0007570328,spoof
E_0009290834,spoof
E_0006560768,spoof
E_0006376060,spoof
E_0009871676,spoof
E_0009055480,spoof
E_0006035513,spoof
E_0004377689,bonafide
E_0002216625,spoof
E_0003284929,spoof
E_0001264991,spoof
E_0007186811,spoof
E_0005974623,spoof
E_0008873531,spoof
E_0005148622,bonafide
E_0006349696,spoof
E_0002344934,bonafide
E_0000058446,bonafide
E_0007196397,bonafide
E_0001666940,spoof
E_0009867867,spoof
E_0006554904,spoof
E_0000260151,bonafide
E_0006974975,spoof
E_0004184975,spoof
E_0002613925,spoof
E_0008552045,bonafide
E_0002418026,bonafide
E_0006541170,spoof
E_0009487502,bonafide
E_0000700812,spoof
E_0001101260,spoof
E_0003640630,bonafide
E_0009667870,spoof
E_0006827291,spoof
E_0001779199,bonafide
E_0003280765,bonafide
E_0003270491,spoof
E_0009684517,spoof
E_0008846100,spoof
E_0009870842,spoof
E_0003615942,spoof
E_0001997749,spoof
E_0005940112,bonafide
E_0002417110,spoof
E_0008214988,spoof
E_0002146211,bonafide
E_0001887508,spoof
E_0002499564,spoof
E_0006604170,bonafide
E_0001331378,bonafide
E_0001213951,bonafide
E_0004618880,spoof
E_0000120008,spoof
E_0000347341,spoof
E_0000150499,spoof
E_0000067787,bonafide
E_0004885594,spoof
E_0008789963,spoof
E_0001936697,spoof
E_0003248578,spoof
E_0006069304,bonafide
E_0008850088,spoof
E_0007075521,spoof
E_0000688345,spoof
E_0005213358,spoof
E_0003921289,spoof
E_0001019147,spoof
E_0007683296,spoof
E_0003032776,spoof
E_0001778502,spoof
E_0003071964,spoof
E_0003209794,spoof
E_0007174328,spoof
E_0008906225,spoof
E_0006173322,spoof
E_0000954812,spoof
E_0000244114,spoof
E_0003440122,spoof
E_0005758935,bonafide
E_0009209306,spoof
E_0005360307,spoof
E_0001625884,spoof
E_0008179298,spoof
E_0009248558,bonafide
E_0008700430,bonafide
E_0007637949,bonafide
E_0009226122,spoof
E_0008664018,bonafide
E_0009696217,spoof
E_0004836626,spoof
E_0005352922,bonafide
E_0004889016,spoof
E_0007353529,bonafide
E_0008943028,spoof
E_0004186281,spoof
E_0002440344,bonafide
E_0006221061,bonafide
E_0007220319,spoof
E_0008590278,spoof
E_0003720920,spoof
E_0009381403,bonafide
E_0001309114,spoof
E_0006122766,bonafide
E_0006716868,bonafide
E_0006409075,bonafide
E_0005662796,spoof
E_0006549187,spoof
E_0003284594,spoof
E_0000081162,spoof
E_0003965397,spoof
E_0005945624,spoof
E_0004495483,spoof
E_0001104432,spoof
E_0007158309,spoof
E_0003887613,spoof
E_0008419733,spoof
E_0006737011,spoof
E_0002722455,spoof
E_0001237025,spoof
E_0007170807,bonafide
E_0008214277,bonafide
E_0001344045,spoof
E_0004657617,spoof
E_0001201092,bonafide
E_0006391386,spoof
E_0005961485,spoof
E_0006312909,spoof
E_0008505999,bonafide
E_0001690482,spoof
E_0000830777,spoof
E_0007982278,spoof
E_0007620431,spoof
E_0008615094,bonafide
E_0008004918,bonafide
E_0005226230,bonafide
E_0008810179,spoof
E_0000264028,bonafide
E_0000083646,spoof
E_0002449057,spoof
E_0009261948,bonafide
E_0007625643,bonafide
E_0007248964,spoof
E_0000991755,spoof
E_0001013436,spoof
E_0004496033,spoof
E_0003892509,spoof
E_0006109199,spoof
E_0006024381,spoof
E_0001213520,spoof
E_0007464196,bonafide
E_0009474133,spoof
E_0003441328,spoof
E_0003311817,bonafide
E_0002674208,spoof
E_0006241790,spoof
E_0005397162,spoof
E_0007870955,spoof
E_0006083834,spoof
E_0006026791,spoof
E_0003697876,bonafide
E_0001071535,spoof
E_0005125562,spoof
E_0003822800,spoof
E_0004371750,spoof
E_0006845144,spoof
E_0009280285,spoof
E_0008977329,spoof
E_0009444719,spoof
E_0008915629,spoof
E_0001663651,bonafide
E_0007607671,spoof
E_0006653581,spoof
E_0003171825,spoof
E_0001653054,spoof
E_0003587949,spoof
E_0000159655,spoof
E_0002356847,spoof
E_0008064781,bonafide
E_0005378770,spoof
E_0009900364,spoof
E_0003336369,bonafide
E_0001674105,bonafide
E_0003902879,bonafide
E_0006405113,bonafide
E_0006187817,spoof
E_0002479931,spoof
E_0009327151,spoof
E_0003911883,spoof
E_0008646772,bonafide
E_0003054864,spoof
E_0004155434,bonafide
E_0001072149,spoof
E_0003568516,spoof
E_0008085509,spoof
E_0000633024,spoof
E_0004852779,spoof
E_0002757504,spoof
E_0001988589,spoof
E_0008933530,spoof
E_0001261638,spoof
E_0008557871,spoof
E_0003591293,spoof
E_0004909188,spoof
E_0007495675,spoof
E_0000013805,spoof
E_0004888330,bonafide
E_0008346106,bonafide
E_0001118003,spoof
E_0004597917,spoof
E_0008409283,spoof
E_0006788113,bonafide
E_0009240534,spoof
E_0006219267,spoof
E_0002931340,spoof
E_0003669453,bonafide
E_0001698183,spoof
E_0007894970,spoof
E_0005610960,spoof
E_0008029051,bonafide
E_0009151200,spoof
E_0001090462,spoof
E_0009571079,bonafide
E_0001999138,spoof
E_0009706457,spoof
E_0001989108,spoof
E_0002202959,spoof
E_0001099625,spoof
E_0006315528,spoof
E_0005438044,spoof
E_0006800911,spoof
E_0003425775,spoof
E_0005812163,bonafide
E_0002616759,spoof
E_0009640902,spoof
E_0009023244,spoof
E_0001748890,spoof
E_0008334172,spoof
E_0007736392,spoof
E_0000478833,spoof
E_0008802224,spoof
E_0009122221,spoof
E_0004885263,spoof
E_0001269027,bonafide
E_0002367183,spoof
E_0000022202,spoof
E_0005824312,spoof
E_0002275120,spoof
E_0008442204,spoof
E_0002548878,spoof
E_0002129339,spoof
E_0005905485,spoof
E_0004576364,spoof
E_0008675404,spoof
E_0001456560,spoof
E_0009066384,bonafide
E_0002885377,spoof
E_0001804860,bonafide
E_0009913996,spoof
E_0001932002,bonafide
E_0006902257,spoof
E_0007253289,spoof
E_0009184164,spoof
E_0004008665,spoof
E_0004253400,spoof
E_0005197960,spoof
E_0009267164,bonafide
E_0005312371,bonafide
E_0002053137,spoof
E_0003955621,bonafide
E_0007526056,spoof
E_0009409683,spoof
E_0008489173,spoof
E_0006056227,spoof
E_0003863184,spoof
E_0007238527,spoof
E_0006644549,bonafide
E_0000616683,spoof
E_0004590145,bonafide
E_0002132682,spoof
E_0003183289,spoof
E_0001208456,spoof
E_0001359423,spoof
E_0002210004,bonafide
E_0007347283,spoof
E_0004329681,spoof
E_0004541729,bonafide
E_0003633544,spoof
E_0006565771,bonafide
E_0002184332,spoof
E_0009504298,spoof
E_0006416131,spoof
E_0008680874,spoof
E_0001707632,spoof
E_0002227520,spoof
E_0001658152,spoof
E_0009667281,spoof
E_0008069674,spoof
E_0001670088,bonafide
E_0006304357,spoof
E_0007104688,bonafide
E_0002128615,spoof
E_0001761868,spoof
E_0007508001,spoof
E_0009513295,spoof
E_0005671907,bonafide
E_0003656686,spoof
E_0000895983,bonafide
E_0005510813,spoof
E_0002495807,bonafide
E_0006715290,spoof
E_0007421765,spoof
E_0001944767,spoof
E_0000322073,spoof
E_0008152932,spoof
E_0008459707,spoof
E_0001657571,spoof
E_0008868462,spoof
E_0006947933,bonafide
E_0005221709,spoof
E_0002235432,bonafide
E_0005682014,spoof
E_0004659081,spoof
E_0008971513,spoof
E_0005398182,spoof
E_0005375070,bonafide
E_0009621029,spoof
E_0006618265,bonafide
E_0008092383,bonafide
E_0001213528,spoof
E_0003109168,spoof
E_0003167299,spoof
E_0003604846,bonafide
E_0003798021,spoof
E_0006374380,spoof
E_0005957821,spoof
E_0000316213,bonafide
E_0004718727,spoof
E_0002954972,spoof
E_0008612669,spoof
E_0003032066,bonafide
E_0005668994,spoof
E_0007193811,spoof
E_0009579257,spoof
E_0005603054,spoof
E_0007403008,spoof
E_0008299228,spoof
E_0003585409,spoof
E_0008698555,bonafide
E_0009679637,bonafide
E_0007797293,spoof
E_0002925490,spoof
E_0009371546,spoof
E_0009404815,spoof
E_0001227115,spoof
E_0007061222,spoof
E_0005454258,spoof
E_0001183728,spoof
E_0002563303,spoof
E_0001739469,spoof
E_0004274704,spoof
E_0004168465,spoof
E_0009804176,spoof
E_0007947629,spoof
E_0003391433,spoof
E_0005423952,spoof
E_0004036395,spoof
E_0005333364,spoof
E_0007609339,spoof
E_0008908450,spoof
E_0002504873,spoof
E_0008383229,spoof
E_0003422288,spoof
E_0007304378,bonafide
E_0004884485,spoof
E_0003638873,bonafide
E_0008554406,spoof
E_0008375612,spoof
E_0008947184,spoof
E_0007858955,spoof
E_0000214839,spoof
E_0006818087,bonafide
E_0002718556,spoof
E_0004510465,bonafide
E_0003710488,spoof
E_0002798590,spoof
E_0008836111,spoof
E_0007688526,spoof
E_0000461482,bonafide
E_0003665146,spoof
E_0004984599,spoof
E_0001226269,spoof
E_0008919811,spoof
E_0005716126,spoof
E_0005541545,bonafide
E_0003374015,spoof
E_0007421318,spoof
E_0005327705,spoof
E_0000005579,spoof
E_0003681729,spoof
E_0004880031,spoof
E_0001949237,spoof
E_0008018820,spoof
E_0009509147,spoof
E_0000072877,spoof
E_0006202401,spoof
E_0000761432,spoof
E_0009826003,spoof
E_0008556150,spoof
E_0009457531,bonafide
E_0009287172,spoof
E_0009294471,spoof
E_0006241314,bonafide
E_0003667235,spoof
E_0009314073,spoof
E_0007451047,spoof
E_0007292812,spoof
E_0002917047,spoof
E_0008010522,spoof
E_0009250920,spoof
E_0009966040,spoof
E_0009298036,spoof
E_0004741922,spoof
E_0005456700,spoof
E_0000419543,bonafide
E_0001661888,spoof
E_0003784326,spoof
E_0001988404,spoof
E_0004410471,spoof
E_0001560514,bonafide
E_0000633663,spoof
E_0001819199,bonafide
E_0004802863,bonafide
E_0008680423,spoof
E_0006072172,spoof
E_0001065820,spoof
E_0003843277,spoof
E_0005984440,spoof
E_0007085209,spoof
E_0001824237,spoof
E_0004883766,spoof
E_0000429745,spoof
E_0008348857,bonafide
E_0006345421,spoof
E_0002432257,bonafide
E_0006496031,spoof
E_0000428775,spoof
E_0001969433,bonafide
E_0008319795,spoof
E_0004474117,spoof
E_0003785273,spoof
E_0004460945,spoof
E_0006639919,spoof
E_0008873123,bonafide
E_0008665922,bonafide
E_0009347681,bonafide
E_0005300691,spoof
E_0004743358,spoof
E_0004539850,bonafide
E_0006672450,spoof
E_0004475286,spoof
E_0005081096,spoof
E_0000424125,spoof
E_0000139883,spoof
E_0000753773,spoof
E_0008153301,spoof
E_0003720724,spoof
E_0001740503,spoof
E_0001091546,spoof
E_0002516771,spoof
E_0002882835,bonafide
E_0009846230,bonafide
E_0009878626,spoof
E_0000481394,spoof
E_0006361252,bonafide
E_0002698244,spoof
E_0005469345,spoof
E_0008580519,spoof
E_0006718534,spoof
E_0007491025,spoof
E_0001175028,spoof
E_0000252544,spoof
E_0004148466,spoof
